log_id,user_id,activity_date,device_type,minutes_streamed,ad_clicks_avoided,signup_date,plan_type,payment_method,status,cancellation_date
LOG_102883,USR_0165,2025-04-20,TV,38,4,2025-03-11,Individual,PayPal,Canceled,2025-08-28
LOG_102884,USR_0165,2025-04-24,Mobile,57,3,2025-03-11,Individual,PayPal,Canceled,2025-08-28
LOG_102885,USR_0165,2025-04-28,Mobile,14,3,2025-03-11,Individual,PayPal,Canceled,2025-08-28
LOG_102886,USR_0165,2025-05-02,TV,43,7,2025-03-11,Individual,PayPal,Canceled,2025-08-28
LOG_102887,USR_0166,2025-03-12,Desktop,10,6,2025-03-12,Family,Credit Card,Active,
LOG_102888,USR_0166,2025-03-16,Mobile,8,2,2025-03-12,Family,Credit Card,Active,
LOG_102889,USR_0166,2025-03-20,TV,28,4,2025-03-12,Family,Credit Card,Active,
LOG_102890,USR_0166,2025-03-24,Desktop,11,3,2025-03-12,Family,Credit Card,Active,
LOG_102891,USR_0166,2025-03-28,Desktop,17,6,2025-03-12,Family,Credit Card,Active,
LOG_102892,USR_0166,2025-04-01,Mobile,112,1,2025-03-12,Family,Credit Card,Active,
LOG_102893,USR_0166,2025-04-05,Mobile,12,0,2025-03-12,Family,Credit Card,Active,
LOG_102894,USR_0166,2025-04-09,Mobile,72,4,2025-03-12,Family,Credit Card,Active,
LOG_102895,USR_0166,2025-04-13,Mobile,107,5,2025-03-12,Family,Credit Card,Active,
LOG_102896,USR_0166,2025-04-17,Mobile,65,2,2025-03-12,Family,Credit Card,Active,
LOG_102897,USR_0166,2025-04-21,Desktop,44,2,2025-03-12,Family,Credit Card,Active,
LOG_102898,USR_0166,2025-04-25,Mobile,6,3,2025-03-12,Family,Credit Card,Active,
LOG_102899,USR_0166,2025-04-29,Mobile,19,2,2025-03-12,Family,Credit Card,Active,
LOG_102900,USR_0166,2025-05-03,Mobile,155,2,2025-03-12,Family,Credit Card,Active,
LOG_102901,USR_0166,2025-05-07,Mobile,88,2,2025-03-12,Family,Credit Card,Active,
LOG_102902,USR_0166,2025-05-11,Desktop,14,0,2025-03-12,Family,Credit Card,Active,
LOG_102903,USR_0166,2025-05-15,Mobile,14,3,2025-03-12,Family,Credit Card,Active,
LOG_102904,USR_0166,2025-05-19,Mobile,23,1,2025-03-12,Family,Credit Card,Active,
LOG_102905,USR_0166,2025-05-23,Mobile,30,2,2025-03-12,Family,Credit Card,Active,
LOG_102906,USR_0166,2025-05-27,Mobile,16,3,2025-03-12,Family,Credit Card,Active,
LOG_102907,USR_0166,2025-05-31,Mobile,26,2,2025-03-12,Family,Credit Card,Active,
LOG_102908,USR_0166,2025-06-04,Desktop,72,1,2025-03-12,Family,Credit Card,Active,
LOG_102909,USR_0166,2025-06-08,Mobile,28,7,2025-03-12,Family,Credit Card,Active,
LOG_102910,USR_0166,2025-06-12,TV,18,6,2025-03-12,Family,Credit Card,Active,
LOG_102911,USR_0166,2025-06-16,Desktop,66,3,2025-03-12,Family,Credit Card,Active,
LOG_102912,USR_0166,2025-06-20,Mobile,7,2,2025-03-12,Family,Credit Card,Active,
LOG_102913,USR_0166,2025-06-24,Mobile,33,1,2025-03-12,Family,Credit Card,Active,
LOG_102914,USR_0166,2025-06-28,Mobile,69,2,2025-03-12,Family,Credit Card,Active,
LOG_102915,USR_0167,2025-03-12,TV,79,2,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102916,USR_0167,2025-03-16,Desktop,111,5,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102917,USR_0167,2025-03-20,Desktop,31,1,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102918,USR_0167,2025-03-24,Mobile,30,3,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102919,USR_0167,2025-03-28,Mobile,57,0,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102920,USR_0167,2025-04-01,Mobile,27,2,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102921,USR_0167,2025-04-05,Mobile,36,3,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102922,USR_0167,2025-04-09,Mobile,74,0,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102923,USR_0167,2025-04-13,Mobile,39,1,2025-03-12,Individual,Credit Card,Canceled,2025-04-18
LOG_102924,USR_0168,2025-03-12,Mobile,67,4,2025-03-12,Individual,Google Wallet,Active,
LOG_102925,USR_0168,2025-03-16,Mobile,36,3,2025-03-12,Individual,Google Wallet,Active,
LOG_102926,USR_0168,2025-03-20,TV,59,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102927,USR_0168,2025-03-24,Mobile,7,2,2025-03-12,Individual,Google Wallet,Active,
LOG_102928,USR_0168,2025-03-28,Mobile,77,0,2025-03-12,Individual,Google Wallet,Active,
LOG_102929,USR_0168,2025-04-01,Mobile,47,5,2025-03-12,Individual,Google Wallet,Active,
LOG_102930,USR_0168,2025-04-05,Mobile,23,2,2025-03-12,Individual,Google Wallet,Active,
LOG_102931,USR_0168,2025-04-09,Mobile,22,3,2025-03-12,Individual,Google Wallet,Active,
LOG_102932,USR_0168,2025-04-13,Mobile,11,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102933,USR_0168,2025-04-17,Mobile,10,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102934,USR_0168,2025-04-21,TV,7,7,2025-03-12,Individual,Google Wallet,Active,
LOG_102935,USR_0168,2025-04-25,Mobile,150,5,2025-03-12,Individual,Google Wallet,Active,
LOG_102936,USR_0168,2025-04-29,Mobile,6,4,2025-03-12,Individual,Google Wallet,Active,
LOG_102937,USR_0168,2025-05-03,Desktop,5,2,2025-03-12,Individual,Google Wallet,Active,
LOG_102938,USR_0168,2025-05-07,Mobile,16,3,2025-03-12,Individual,Google Wallet,Active,
LOG_102939,USR_0168,2025-05-11,Desktop,57,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102940,USR_0168,2025-05-15,Mobile,103,3,2025-03-12,Individual,Google Wallet,Active,
LOG_102941,USR_0168,2025-05-19,Mobile,12,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102942,USR_0168,2025-05-23,Mobile,165,0,2025-03-12,Individual,Google Wallet,Active,
LOG_102943,USR_0168,2025-05-27,Mobile,37,4,2025-03-12,Individual,Google Wallet,Active,
LOG_102944,USR_0168,2025-05-31,Mobile,11,3,2025-03-12,Individual,Google Wallet,Active,
LOG_102945,USR_0168,2025-06-04,Desktop,32,2,2025-03-12,Individual,Google Wallet,Active,
LOG_102946,USR_0168,2025-06-08,Desktop,10,5,2025-03-12,Individual,Google Wallet,Active,
LOG_102947,USR_0168,2025-06-12,Mobile,34,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102948,USR_0168,2025-06-16,Mobile,145,2,2025-03-12,Individual,Google Wallet,Active,
LOG_102949,USR_0168,2025-06-20,Mobile,21,7,2025-03-12,Individual,Google Wallet,Active,
LOG_102950,USR_0168,2025-06-24,Desktop,105,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102951,USR_0168,2025-06-28,Mobile,43,4,2025-03-12,Individual,Google Wallet,Active,
LOG_102952,USR_0168,2025-07-02,Mobile,65,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102953,USR_0168,2025-07-06,Mobile,8,1,2025-03-12,Individual,Google Wallet,Active,
LOG_102954,USR_0168,2025-07-10,Desktop,14,4,2025-03-12,Individual,Google Wallet,Active,
LOG_102955,USR_0168,2025-07-14,Desktop,45,6,2025-03-12,Individual,Google Wallet,Active,
LOG_102956,USR_0168,2025-07-18,Mobile,107,4,2025-03-12,Individual,Google Wallet,Active,
LOG_102957,USR_0168,2025-07-22,Mobile,27,2,2025-03-12,Individual,Google Wallet,Active,
LOG_102958,USR_0168,2025-07-26,Mobile,61,2,2025-03-12,Individual,Google Wallet,Active,
LOG_102959,USR_0168,2025-07-30,Mobile,120,4,2025-03-12,Individual,Google Wallet,Active,
LOG_102960,USR_0169,2025-03-13,Mobile,25,2,2025-03-13,Individual,PayPal,Active,
LOG_102961,USR_0169,2025-03-17,Mobile,52,4,2025-03-13,Individual,PayPal,Active,
LOG_102962,USR_0169,2025-03-21,Mobile,19,2,2025-03-13,Individual,PayPal,Active,
LOG_102963,USR_0169,2025-03-25,TV,106,2,2025-03-13,Individual,PayPal,Active,
LOG_102964,USR_0169,2025-03-29,TV,10,6,2025-03-13,Individual,PayPal,Active,
LOG_102965,USR_0169,2025-04-02,Desktop,13,2,2025-03-13,Individual,PayPal,Active,
LOG_102966,USR_0169,2025-04-06,TV,5,5,2025-03-13,Individual,PayPal,Active,
LOG_102967,USR_0169,2025-04-10,Mobile,84,2,2025-03-13,Individual,PayPal,Active,
LOG_102968,USR_0169,2025-04-14,Mobile,14,1,2025-03-13,Individual,PayPal,Active,
LOG_102969,USR_0169,2025-04-18,Desktop,6,2,2025-03-13,Individual,PayPal,Active,
LOG_102970,USR_0170,2025-03-13,Mobile,40,5,2025-03-13,Individual,Google Wallet,Active,
LOG_102971,USR_0170,2025-03-17,Mobile,48,5,2025-03-13,Individual,Google Wallet,Active,
LOG_102972,USR_0170,2025-03-21,Mobile,44,7,2025-03-13,Individual,Google Wallet,Active,
LOG_102973,USR_0170,2025-03-25,Mobile,85,5,2025-03-13,Individual,Google Wallet,Active,
LOG_102974,USR_0170,2025-03-29,TV,16,4,2025-03-13,Individual,Google Wallet,Active,
LOG_102975,USR_0170,2025-04-02,Mobile,23,2,2025-03-13,Individual,Google Wallet,Active,
LOG_102976,USR_0170,2025-04-06,TV,9,5,2025-03-13,Individual,Google Wallet,Active,
LOG_102977,USR_0170,2025-04-10,TV,281,4,2025-03-13,Individual,Google Wallet,Active,
LOG_102978,USR_0170,2025-04-14,Desktop,16,4,2025-03-13,Individual,Google Wallet,Active,
LOG_102979,USR_0170,2025-04-18,Desktop,43,4,2025-03-13,Individual,Google Wallet,Active,
LOG_102980,USR_0170,2025-04-22,Mobile,59,4,2025-03-13,Individual,Google Wallet,Active,
LOG_102981,USR_0170,2025-04-26,TV,27,3,2025-03-13,Individual,Google Wallet,Active,
LOG_102982,USR_0171,2025-03-14,Desktop,75,2,2025-03-14,Individual,PayPal,Canceled,2025-05-21
LOG_102983,USR_0171,2025-03-18,Mobile,34,1,2025-03-14,Individual,PayPal,Canceled,2025-05-21
LOG_102984,USR_0171,2025-03-22,TV,43,4,2025-03-14,Individual,PayPal,Canceled,2025-05-21
LOG_102985,USR_0171,2025-03-26,Desktop,88,3,2025-03-14,Individual,PayPal,Canceled,2025-05-21
LOG_102986,USR_0171,2025-03-30,Mobile,5,2,2025-03-14,Individual,PayPal,Canceled,2025-05-21
LOG_102987,USR_0171,2025-04-03,Desktop,45,2,2025-03-14,Individual,PayPal,Canceled,2025-05-21
LOG_102988,USR_0172,2025-03-14,Mobile,12,4,2025-03-14,Individual,PayPal,Active,
LOG_102989,USR_0172,2025-03-18,Mobile,26,3,2025-03-14,Individual,PayPal,Active,
LOG_102990,USR_0172,2025-03-22,TV,9,3,2025-03-14,Individual,PayPal,Active,
LOG_102991,USR_0172,2025-03-26,Desktop,111,5,2025-03-14,Individual,PayPal,Active,
LOG_102992,USR_0172,2025-03-30,TV,115,2,2025-03-14,Individual,PayPal,Active,
LOG_102993,USR_0172,2025-04-03,Mobile,39,4,2025-03-14,Individual,PayPal,Active,
LOG_102994,USR_0172,2025-04-07,Mobile,13,3,2025-03-14,Individual,PayPal,Active,
LOG_102995,USR_0172,2025-04-11,Desktop,83,2,2025-03-14,Individual,PayPal,Active,
LOG_102996,USR_0172,2025-04-15,TV,26,1,2025-03-14,Individual,PayPal,Active,
LOG_102997,USR_0172,2025-04-19,Mobile,25,2,2025-03-14,Individual,PayPal,Active,
LOG_102998,USR_0172,2025-04-23,Desktop,69,2,2025-03-14,Individual,PayPal,Active,
LOG_102999,USR_0172,2025-04-27,TV,28,0,2025-03-14,Individual,PayPal,Active,
LOG_103000,USR_0172,2025-05-01,Mobile,33,5,2025-03-14,Individual,PayPal,Active,
LOG_103001,USR_0172,2025-05-05,TV,32,5,2025-03-14,Individual,PayPal,Active,
LOG_103002,USR_0172,2025-05-09,Mobile,171,3,2025-03-14,Individual,PayPal,Active,
LOG_103003,USR_0172,2025-05-13,Mobile,62,4,2025-03-14,Individual,PayPal,Active,
LOG_103004,USR_0172,2025-05-17,Mobile,109,2,2025-03-14,Individual,PayPal,Active,
LOG_103005,USR_0172,2025-05-21,Mobile,65,4,2025-03-14,Individual,PayPal,Active,
LOG_103006,USR_0172,2025-05-25,Mobile,13,2,2025-03-14,Individual,PayPal,Active,
LOG_103007,USR_0172,2025-05-29,Mobile,40,2,2025-03-14,Individual,PayPal,Active,
LOG_103008,USR_0172,2025-06-02,TV,36,4,2025-03-14,Individual,PayPal,Active,
LOG_103009,USR_0172,2025-06-06,Mobile,46,2,2025-03-14,Individual,PayPal,Active,
LOG_103010,USR_0172,2025-06-10,Mobile,66,4,2025-03-14,Individual,PayPal,Active,
LOG_103011,USR_0172,2025-06-14,Mobile,59,4,2025-03-14,Individual,PayPal,Active,
LOG_103012,USR_0172,2025-06-18,TV,10,3,2025-03-14,Individual,PayPal,Active,
LOG_103013,USR_0172,2025-06-22,Mobile,54,3,2025-03-14,Individual,PayPal,Active,
LOG_103014,USR_0172,2025-06-26,TV,69,4,2025-03-14,Individual,PayPal,Active,
LOG_103015,USR_0172,2025-06-30,TV,24,4,2025-03-14,Individual,PayPal,Active,
LOG_103016,USR_0172,2025-07-04,Mobile,63,1,2025-03-14,Individual,PayPal,Active,
LOG_103017,USR_0172,2025-07-08,Mobile,53,4,2025-03-14,Individual,PayPal,Active,
LOG_103018,USR_0172,2025-07-12,Desktop,18,3,2025-03-14,Individual,PayPal,Active,
LOG_103019,USR_0172,2025-07-16,Mobile,42,1,2025-03-14,Individual,PayPal,Active,
LOG_103020,USR_0172,2025-07-20,TV,38,2,2025-03-14,Individual,PayPal,Active,
LOG_103021,USR_0172,2025-07-24,TV,59,3,2025-03-14,Individual,PayPal,Active,
LOG_103022,USR_0172,2025-07-28,Mobile,127,2,2025-03-14,Individual,PayPal,Active,
LOG_103023,USR_0172,2025-08-01,Desktop,89,4,2025-03-14,Individual,PayPal,Active,
LOG_103024,USR_0172,2025-08-05,Mobile,16,4,2025-03-14,Individual,PayPal,Active,
LOG_103025,USR_0172,2025-08-09,Mobile,25,4,2025-03-14,Individual,PayPal,Active,
LOG_103026,USR_0172,2025-08-13,Mobile,70,6,2025-03-14,Individual,PayPal,Active,
LOG_103027,USR_0173,2025-03-15,Mobile,12,4,2025-03-15,Individual,PayPal,Active,
LOG_103028,USR_0173,2025-03-19,Desktop,7,4,2025-03-15,Individual,PayPal,Active,
LOG_103029,USR_0173,2025-03-23,Mobile,9,1,2025-03-15,Individual,PayPal,Active,
LOG_103030,USR_0173,2025-03-27,Mobile,93,4,2025-03-15,Individual,PayPal,Active,
LOG_103031,USR_0173,2025-03-31,Mobile,76,3,2025-03-15,Individual,PayPal,Active,
LOG_103032,USR_0173,2025-04-04,TV,31,4,2025-03-15,Individual,PayPal,Active,
LOG_103033,USR_0173,2025-04-08,TV,32,2,2025-03-15,Individual,PayPal,Active,
LOG_103034,USR_0173,2025-04-12,Mobile,109,4,2025-03-15,Individual,PayPal,Active,
LOG_103035,USR_0173,2025-04-16,TV,70,2,2025-03-15,Individual,PayPal,Active,
LOG_103036,USR_0173,2025-04-20,TV,89,3,2025-03-15,Individual,PayPal,Active,
LOG_103037,USR_0173,2025-04-24,TV,5,8,2025-03-15,Individual,PayPal,Active,
LOG_103038,USR_0173,2025-04-28,Mobile,115,3,2025-03-15,Individual,PayPal,Active,
LOG_103039,USR_0173,2025-05-02,Mobile,17,7,2025-03-15,Individual,PayPal,Active,
LOG_103040,USR_0173,2025-05-06,Mobile,162,4,2025-03-15,Individual,PayPal,Active,
LOG_103041,USR_0173,2025-05-10,Desktop,11,2,2025-03-15,Individual,PayPal,Active,
LOG_103042,USR_0173,2025-05-14,Mobile,20,6,2025-03-15,Individual,PayPal,Active,
LOG_103043,USR_0173,2025-05-18,Mobile,24,4,2025-03-15,Individual,PayPal,Active,
LOG_103044,USR_0173,2025-05-22,Mobile,70,0,2025-03-15,Individual,PayPal,Active,
LOG_103045,USR_0173,2025-05-26,Mobile,76,8,2025-03-15,Individual,PayPal,Active,
LOG_103046,USR_0173,2025-05-30,Mobile,26,5,2025-03-15,Individual,PayPal,Active,
LOG_103047,USR_0173,2025-06-03,Mobile,34,2,2025-03-15,Individual,PayPal,Active,
LOG_103048,USR_0173,2025-06-07,Mobile,38,2,2025-03-15,Individual,PayPal,Active,
LOG_103049,USR_0173,2025-06-11,Mobile,56,5,2025-03-15,Individual,PayPal,Active,
LOG_103050,USR_0173,2025-06-15,Mobile,63,4,2025-03-15,Individual,PayPal,Active,
LOG_103051,USR_0173,2025-06-19,Mobile,12,3,2025-03-15,Individual,PayPal,Active,
LOG_103052,USR_0173,2025-06-23,Mobile,116,2,2025-03-15,Individual,PayPal,Active,
LOG_103053,USR_0173,2025-06-27,Desktop,30,3,2025-03-15,Individual,PayPal,Active,
LOG_103054,USR_0173,2025-07-01,TV,62,4,2025-03-15,Individual,PayPal,Active,
LOG_103055,USR_0174,2025-03-15,Mobile,43,2,2025-03-15,Individual,Credit Card,Active,
LOG_103056,USR_0174,2025-03-19,Mobile,9,3,2025-03-15,Individual,Credit Card,Active,
LOG_103057,USR_0174,2025-03-23,Mobile,9,2,2025-03-15,Individual,Credit Card,Active,
LOG_103058,USR_0174,2025-03-27,TV,12,5,2025-03-15,Individual,Credit Card,Active,
LOG_103059,USR_0174,2025-03-31,Mobile,99,5,2025-03-15,Individual,Credit Card,Active,
LOG_103060,USR_0174,2025-04-04,Mobile,12,6,2025-03-15,Individual,Credit Card,Active,
LOG_103061,USR_0174,2025-04-08,Desktop,14,4,2025-03-15,Individual,Credit Card,Active,
LOG_103062,USR_0174,2025-04-12,TV,44,3,2025-03-15,Individual,Credit Card,Active,
LOG_103063,USR_0174,2025-04-16,Mobile,12,2,2025-03-15,Individual,Credit Card,Active,
LOG_103064,USR_0174,2025-04-20,Mobile,11,2,2025-03-15,Individual,Credit Card,Active,
LOG_103065,USR_0175,2025-03-15,Mobile,15,4,2025-03-15,Individual,Google Wallet,Canceled,2025-07-08
LOG_103066,USR_0175,2025-03-19,Mobile,84,4,2025-03-15,Individual,Google Wallet,Canceled,2025-07-08
LOG_103067,USR_0175,2025-03-23,Mobile,49,4,2025-03-15,Individual,Google Wallet,Canceled,2025-07-08
LOG_103068,USR_0176,2025-03-16,Mobile,20,2,2025-03-16,Individual,Google Wallet,Active,
LOG_103069,USR_0176,2025-03-20,Mobile,10,2,2025-03-16,Individual,Google Wallet,Active,
LOG_103070,USR_0176,2025-03-24,Mobile,114,3,2025-03-16,Individual,Google Wallet,Active,
LOG_103071,USR_0176,2025-03-28,Mobile,35,4,2025-03-16,Individual,Google Wallet,Active,
LOG_103072,USR_0176,2025-04-01,TV,104,4,2025-03-16,Individual,Google Wallet,Active,
LOG_103073,USR_0176,2025-04-05,Desktop,8,3,2025-03-16,Individual,Google Wallet,Active,
LOG_103074,USR_0176,2025-04-09,Mobile,27,1,2025-03-16,Individual,Google Wallet,Active,
LOG_103075,USR_0176,2025-04-13,Mobile,28,3,2025-03-16,Individual,Google Wallet,Active,
LOG_103076,USR_0176,2025-04-17,Mobile,69,1,2025-03-16,Individual,Google Wallet,Active,
LOG_103077,USR_0176,2025-04-21,Mobile,143,4,2025-03-16,Individual,Google Wallet,Active,
LOG_103078,USR_0176,2025-04-25,Mobile,34,1,2025-03-16,Individual,Google Wallet,Active,
LOG_103079,USR_0176,2025-04-29,Mobile,60,2,2025-03-16,Individual,Google Wallet,Active,
LOG_103080,USR_0176,2025-05-03,Mobile,31,1,2025-03-16,Individual,Google Wallet,Active,
LOG_103081,USR_0176,2025-05-07,Desktop,28,3,2025-03-16,Individual,Google Wallet,Active,
LOG_103082,USR_0176,2025-05-11,TV,69,1,2025-03-16,Individual,Google Wallet,Active,
LOG_103083,USR_0176,2025-05-15,Mobile,76,4,2025-03-16,Individual,Google Wallet,Active,
LOG_103084,USR_0176,2025-05-19,Mobile,113,4,2025-03-16,Individual,Google Wallet,Active,
LOG_103085,USR_0176,2025-05-23,Mobile,22,3,2025-03-16,Individual,Google Wallet,Active,
LOG_103086,USR_0176,2025-05-27,Mobile,20,4,2025-03-16,Individual,Google Wallet,Active,
LOG_103087,USR_0176,2025-05-31,Mobile,81,4,2025-03-16,Individual,Google Wallet,Active,
LOG_103088,USR_0176,2025-06-04,Desktop,101,4,2025-03-16,Individual,Google Wallet,Active,
LOG_103089,USR_0176,2025-06-08,Mobile,268,5,2025-03-16,Individual,Google Wallet,Active,
LOG_103090,USR_0176,2025-06-12,TV,35,3,2025-03-16,Individual,Google Wallet,Active,
LOG_103091,USR_0176,2025-06-16,Mobile,115,5,2025-03-16,Individual,Google Wallet,Active,
LOG_103092,USR_0176,2025-06-20,Desktop,24,2,2025-03-16,Individual,Google Wallet,Active,
LOG_103093,USR_0176,2025-06-24,Mobile,17,5,2025-03-16,Individual,Google Wallet,Active,
LOG_103094,USR_0176,2025-06-28,Desktop,48,0,2025-03-16,Individual,Google Wallet,Active,
LOG_103095,USR_0176,2025-07-02,Mobile,30,3,2025-03-16,Individual,Google Wallet,Active,
LOG_103096,USR_0176,2025-07-06,Mobile,61,2,2025-03-16,Individual,Google Wallet,Active,
LOG_103097,USR_0177,2025-03-16,Mobile,5,4,2025-03-16,Individual,PayPal,Active,
LOG_103098,USR_0177,2025-03-20,Desktop,140,4,2025-03-16,Individual,PayPal,Active,
LOG_103099,USR_0177,2025-03-24,Mobile,32,2,2025-03-16,Individual,PayPal,Active,
LOG_103100,USR_0177,2025-03-28,Mobile,31,2,2025-03-16,Individual,PayPal,Active,
LOG_103101,USR_0177,2025-04-01,Desktop,106,3,2025-03-16,Individual,PayPal,Active,
LOG_103102,USR_0177,2025-04-05,Mobile,202,6,2025-03-16,Individual,PayPal,Active,
LOG_103103,USR_0177,2025-04-09,Mobile,9,2,2025-03-16,Individual,PayPal,Active,
LOG_103104,USR_0177,2025-04-13,Desktop,35,3,2025-03-16,Individual,PayPal,Active,
LOG_103105,USR_0177,2025-04-17,Mobile,98,3,2025-03-16,Individual,PayPal,Active,
LOG_103106,USR_0177,2025-04-21,Desktop,15,2,2025-03-16,Individual,PayPal,Active,
LOG_103107,USR_0177,2025-04-25,Desktop,5,0,2025-03-16,Individual,PayPal,Active,
LOG_103108,USR_0177,2025-04-29,Mobile,35,2,2025-03-16,Individual,PayPal,Active,
LOG_103109,USR_0178,2025-03-17,Mobile,12,1,2025-03-17,Individual,Credit Card,Active,
LOG_103110,USR_0178,2025-03-21,Mobile,80,2,2025-03-17,Individual,Credit Card,Active,
LOG_103111,USR_0178,2025-03-25,Mobile,64,2,2025-03-17,Individual,Credit Card,Active,
LOG_103112,USR_0178,2025-03-29,TV,36,5,2025-03-17,Individual,Credit Card,Active,
LOG_103113,USR_0178,2025-04-02,Mobile,30,4,2025-03-17,Individual,Credit Card,Active,
LOG_103114,USR_0178,2025-04-06,TV,82,4,2025-03-17,Individual,Credit Card,Active,
LOG_103115,USR_0178,2025-04-10,Mobile,22,4,2025-03-17,Individual,Credit Card,Active,
LOG_103116,USR_0178,2025-04-14,Mobile,59,3,2025-03-17,Individual,Credit Card,Active,
LOG_103117,USR_0178,2025-04-18,Mobile,19,3,2025-03-17,Individual,Credit Card,Active,
LOG_103118,USR_0178,2025-04-22,Desktop,93,3,2025-03-17,Individual,Credit Card,Active,
LOG_103119,USR_0178,2025-04-26,Mobile,11,2,2025-03-17,Individual,Credit Card,Active,
LOG_103120,USR_0178,2025-04-30,Mobile,5,3,2025-03-17,Individual,Credit Card,Active,
LOG_103121,USR_0178,2025-05-04,Mobile,44,6,2025-03-17,Individual,Credit Card,Active,
LOG_103122,USR_0178,2025-05-08,TV,43,1,2025-03-17,Individual,Credit Card,Active,
LOG_103123,USR_0178,2025-05-12,Mobile,61,5,2025-03-17,Individual,Credit Card,Active,
LOG_103124,USR_0178,2025-05-16,Desktop,68,4,2025-03-17,Individual,Credit Card,Active,
LOG_103125,USR_0178,2025-05-20,TV,27,2,2025-03-17,Individual,Credit Card,Active,
LOG_103126,USR_0178,2025-05-24,Mobile,73,3,2025-03-17,Individual,Credit Card,Active,
LOG_103127,USR_0178,2025-05-28,Desktop,65,2,2025-03-17,Individual,Credit Card,Active,
LOG_103128,USR_0178,2025-06-01,Mobile,48,3,2025-03-17,Individual,Credit Card,Active,
LOG_103129,USR_0178,2025-06-05,Mobile,14,3,2025-03-17,Individual,Credit Card,Active,
LOG_103130,USR_0178,2025-06-09,Mobile,12,1,2025-03-17,Individual,Credit Card,Active,
LOG_103131,USR_0179,2025-03-17,Mobile,88,7,2025-03-17,Student,Credit Card,Active,
LOG_103132,USR_0179,2025-03-21,Mobile,34,5,2025-03-17,Student,Credit Card,Active,
LOG_103133,USR_0179,2025-03-25,TV,30,3,2025-03-17,Student,Credit Card,Active,
LOG_103134,USR_0179,2025-03-29,TV,150,4,2025-03-17,Student,Credit Card,Active,
LOG_103135,USR_0179,2025-04-02,Desktop,63,0,2025-03-17,Student,Credit Card,Active,
LOG_103136,USR_0179,2025-04-06,Mobile,120,5,2025-03-17,Student,Credit Card,Active,
LOG_103137,USR_0179,2025-04-10,TV,26,6,2025-03-17,Student,Credit Card,Active,
LOG_103138,USR_0179,2025-04-14,Mobile,69,2,2025-03-17,Student,Credit Card,Active,
LOG_103139,USR_0179,2025-04-18,Mobile,56,1,2025-03-17,Student,Credit Card,Active,
LOG_103140,USR_0179,2025-04-22,TV,73,2,2025-03-17,Student,Credit Card,Active,
LOG_103141,USR_0179,2025-04-26,TV,57,2,2025-03-17,Student,Credit Card,Active,
LOG_103142,USR_0179,2025-04-30,Mobile,32,2,2025-03-17,Student,Credit Card,Active,
LOG_103143,USR_0179,2025-05-04,Mobile,26,1,2025-03-17,Student,Credit Card,Active,
LOG_103144,USR_0179,2025-05-08,Mobile,18,6,2025-03-17,Student,Credit Card,Active,
